File Name,Type,PSNR,SSIM
ParaisoRoad_084,B/W,14.8526,0.8749
ParaisoRoad_003,B/W,17.3306,0.9130
ParaisoRoad_001_color_R,B/W,21.2213,0.9304
ParaisoRoad_059,B/W,15.1808,0.8879
ParaisoRoad_062,B/W,14.5143,0.8607
ParaisoRoad_101,B/W,17.3112,0.8750
ParaisoRoad_025,B/W,14.7900,0.8714
ParaisoRoad_058,B/W,14.5400,0.8707
ParaisoRoad_065,B/W,15.8619,0.8938
ParaisoRoad_089,B/W,15.3833,0.8761
ParaisoRoad_016,B/W,15.0177,0.8985
ParaisoRoad_046,B/W,15.2655,0.8704
ParaisoRoad_050,B/W,15.3860,0.8796
ParaisoRoad_091,B/W,15.3309,0.8825
ParaisoRoad_029,B/W,14.6881,0.8799
ParaisoRoad_037,B/W,14.1101,0.8660
ParaisoRoad_061,B/W,14.1286,0.8744
ParaisoRoad_038,B/W,14.6110,0.8756
ParaisoRoad_020,B/W,14.6510,0.8736
ParaisoRoad_068,B/W,14.3806,0.8704
ParaisoRoad_094,B/W,16.5666,0.9040
ParaisoRoad_088,B/W,15.2661,0.8796
ParaisoRoad_006,B/W,14.2132,0.8657
ParaisoRoad_045,B/W,14.5298,0.8751
ParaisoRoad_073,B/W,14.8496,0.8695
ParaisoRoad_021,B/W,15.4195,0.8869
ParaisoRoad_060,B/W,14.0413,0.8398
ParaisoRoad_014,B/W,15.0313,0.8840
ParaisoRoad_104_color_R,B/W,15.4871,0.8929
ParaisoRoad_075,B/W,15.4314,0.8764
ParaisoRoad_070,B/W,15.4528,0.8829
ParaisoRoad_079,B/W,14.3668,0.8849
ParaisoRoad_013,B/W,15.4003,0.8808
ParaisoRoad_055,B/W,16.8203,0.9261
ParaisoRoad_024,B/W,17.5390,0.8978
ParaisoRoad_002,B/W,15.5630,0.8895
ParaisoRoad_034,B/W,14.5918,0.8577
ParaisoRoad_071,B/W,16.1126,0.8974
ParaisoRoad_081,B/W,15.2793,0.8798
ParaisoRoad_077,B/W,15.6350,0.8863
ParaisoRoad_039,B/W,14.5414,0.8778
ParaisoRoad_100,B/W,15.4833,0.8749
ParaisoRoad_048,B/W,16.7719,0.8944
ParaisoRoad_011,B/W,15.5362,0.8680
ParaisoRoad_030,B/W,14.4132,0.8698
ParaisoRoad_063,B/W,14.7480,0.8769
ParaisoRoad_104_color_B,B/W,15.4781,0.8948
ParaisoRoad_036,B/W,14.8174,0.8690
ParaisoRoad_095,B/W,15.2647,0.8929
ParaisoRoad_018,B/W,14.5229,0.8776
ParaisoRoad_043,B/W,15.1350,0.8670
ParaisoRoad_102,B/W,14.6522,0.8704
ParaisoRoad_040,B/W,16.1265,0.8899
ParaisoRoad_004,B/W,15.4858,0.8794
ParaisoRoad_000_color_G,B/W,21.8492,0.9262
ParaisoRoad_076,B/W,15.0990,0.8777
ParaisoRoad_104_color_G,B/W,15.4518,0.8946
ParaisoRoad_012,B/W,14.9591,0.8596
ParaisoRoad_099,B/W,15.5488,0.8889
ParaisoRoad_022,B/W,15.1625,0.8798
ParaisoRoad_092,B/W,15.0780,0.8873
ParaisoRoad_093,B/W,16.5360,0.8896
ParaisoRoad_074,B/W,15.3322,0.8871
ParaisoRoad_035,B/W,14.2259,0.8602
ParaisoRoad_026,B/W,14.1148,0.8657
ParaisoRoad_098,B/W,14.8919,0.8928
ParaisoRoad_017,B/W,14.5728,0.8556
ParaisoRoad_031,B/W,14.6852,0.8846
ParaisoRoad_090,B/W,15.2063,0.8850
ParaisoRoad_044,B/W,14.7610,0.8681
ParaisoRoad_067,B/W,15.1841,0.8736
ParaisoRoad_066,B/W,15.6378,0.8891
ParaisoRoad_057,B/W,14.7631,0.8773
ParaisoRoad_051,B/W,15.7469,0.8877
ParaisoRoad_032,B/W,14.5800,0.8715
ParaisoRoad_042,B/W,15.5487,0.8736
ParaisoRoad_000_color_R,B/W,20.8478,0.9238
ParaisoRoad_015,B/W,15.5832,0.8726
ParaisoRoad_064,B/W,14.4940,0.8661
ParaisoRoad_096,B/W,15.3364,0.9024
ParaisoRoad_069,B/W,15.0989,0.8850
ParaisoRoad_052,B/W,14.0396,0.8388
ParaisoRoad_008,B/W,14.3241,0.8621
ParaisoRoad_049,B/W,14.9901,0.8702
ParaisoRoad_097,B/W,14.4819,0.8787
ParaisoRoad_019,B/W,15.1061,0.8705
ParaisoRoad_007,B/W,14.7539,0.8696
ParaisoRoad_047,B/W,16.0155,0.8927
ParaisoRoad_085,B/W,14.6256,0.8769
ParaisoRoad_028,B/W,14.4973,0.8791
ParaisoRoad_087,B/W,15.8034,0.8764
ParaisoRoad_000_color_B,B/W,22.1548,0.9295
UnbalanceTokyo_027,B/W,14.4029,0.8744
UnbalanceTokyo_033,B/W,14.3111,0.8706
UnbalanceTokyo_078,B/W,15.1730,0.8997
UnbalanceTokyo_056,B/W,14.5716,0.8784
UnbalanceTokyo_086,B/W,13.9448,0.8687
UnbalanceTokyo_087_hybrid_color_B,B/W,21.8867,0.8650
UnbalanceTokyo_053,B/W,13.9290,0.8705
UnbalanceTokyo_010,B/W,14.0276,0.8717
UnbalanceTokyo_080,B/W,14.0408,0.8686
UnbalanceTokyo_001_color_B,B/W,25.9516,0.9538
UnbalanceTokyo_083,B/W,14.8350,0.8845
UnbalanceTokyo_054,B/W,13.8955,0.8731
UnbalanceTokyo_005,B/W,14.4508,0.8900
UnbalanceTokyo_082,B/W,14.5715,0.8803
UnbalanceTokyo_009,B/W,14.6241,0.8801
UnbalanceTokyo_023,B/W,14.2807,0.8794
UnbalanceTokyo_001_color_G,B/W,25.9237,0.9553
UnbalanceTokyo_041,B/W,14.4077,0.8799
UnbalanceTokyo_072,B/W,13.8095,0.8730
UnbalanceTokyo_084,B/W,14.3019,0.8704
UnbalanceTokyo_003,B/W,14.2837,0.8702
UnbalanceTokyo_001_color_R,B/W,26.1499,0.9531
UnbalanceTokyo_059,B/W,15.3626,0.8848
UnbalanceTokyo_062,B/W,14.2140,0.8802
UnbalanceTokyo_025,B/W,14.2809,0.8765
UnbalanceTokyo_000_hybrid_color_B,B/W,19.3284,0.8378
UnbalanceTokyo_058,B/W,14.2729,0.8857
UnbalanceTokyo_065,B/W,21.6906,0.9378
UnbalanceTokyo_016,B/W,14.1981,0.8748
UnbalanceTokyo_087_hybrid_bw,B/W,13.7058,0.7658
UnbalanceTokyo_046,B/W,15.1043,0.8898
UnbalanceTokyo_050,B/W,14.4100,0.8744
UnbalanceTokyo_029,B/W,14.1921,0.8764
UnbalanceTokyo_037,B/W,14.5748,0.8783
UnbalanceTokyo_061,B/W,14.1058,0.8736
UnbalanceTokyo_038,B/W,14.3161,0.8715
UnbalanceTokyo_020,B/W,14.2932,0.8746
UnbalanceTokyo_068,B/W,14.6935,0.8851
UnbalanceTokyo_000_hybrid_bw,B/W,14.4399,0.7824
UnbalanceTokyo_006,B/W,13.7597,0.8819
UnbalanceTokyo_045,B/W,13.5556,0.8684
UnbalanceTokyo_073,B/W,14.4463,0.8837
UnbalanceTokyo_021,B/W,14.4488,0.8915
UnbalanceTokyo_060,B/W,14.5020,0.8773
UnbalanceTokyo_014,B/W,13.0834,0.8525
UnbalanceTokyo_075,B/W,14.1845,0.8830
UnbalanceTokyo_070,B/W,14.0296,0.8777
UnbalanceTokyo_079,B/W,14.3651,0.8880
UnbalanceTokyo_013,B/W,14.5052,0.8851
UnbalanceTokyo_055,B/W,13.9375,0.8817
UnbalanceTokyo_024,B/W,14.6446,0.8770
UnbalanceTokyo_087_hybrid_color_R,B/W,23.4053,0.8859
UnbalanceTokyo_002,B/W,15.3775,0.9115
UnbalanceTokyo_034,B/W,15.8040,0.8807
UnbalanceTokyo_071,B/W,14.0686,0.8731
UnbalanceTokyo_081,B/W,14.0016,0.8750
UnbalanceTokyo_077,B/W,14.2280,0.8868
UnbalanceTokyo_039,B/W,14.4616,0.8786
UnbalanceTokyo_048,B/W,14.4828,0.8826
UnbalanceTokyo_000_hybrid_color_R,B/W,18.8932,0.8490
UnbalanceTokyo_011,B/W,14.0842,0.8711
UnbalanceTokyo_030,B/W,14.5681,0.8823
UnbalanceTokyo_063,B/W,14.6809,0.8856
UnbalanceTokyo_036,B/W,15.5794,0.8843
UnbalanceTokyo_018,B/W,22.5138,0.9199
UnbalanceTokyo_043,B/W,14.3047,0.8794
UnbalanceTokyo_040,B/W,14.2143,0.8679
UnbalanceTokyo_087_hybrid_color_G,B/W,23.9711,0.8764
UnbalanceTokyo_004,B/W,13.9359,0.8752
UnbalanceTokyo_076,B/W,13.8873,0.8798
UnbalanceTokyo_012,B/W,13.9878,0.8806
UnbalanceTokyo_022,B/W,15.2262,0.8927
UnbalanceTokyo_074,B/W,13.9352,0.8687
UnbalanceTokyo_035,B/W,15.2290,0.8977
UnbalanceTokyo_026,B/W,13.8621,0.8792
UnbalanceTokyo_017,B/W,15.4406,0.8841
UnbalanceTokyo_031,B/W,14.7679,0.8751
UnbalanceTokyo_000_hybrid_color_G,B/W,19.7254,0.8547
UnbalanceTokyo_044,B/W,14.5905,0.8871
UnbalanceTokyo_067,B/W,14.3443,0.8802
UnbalanceTokyo_066,B/W,14.9208,0.8944
UnbalanceTokyo_057,B/W,14.0353,0.8625
UnbalanceTokyo_051,B/W,14.1708,0.8803
UnbalanceTokyo_032,B/W,14.6637,0.8701
UnbalanceTokyo_042,B/W,14.9888,0.8872
UnbalanceTokyo_015,B/W,13.9423,0.8727
UnbalanceTokyo_064,B/W,15.8882,0.8956
UnbalanceTokyo_069,B/W,13.9002,0.8857
UnbalanceTokyo_052,B/W,14.2719,0.8884
UnbalanceTokyo_008,B/W,14.0076,0.8714
UnbalanceTokyo_049,B/W,14.0139,0.8751
UnbalanceTokyo_019,B/W,16.0907,0.9027
UnbalanceTokyo_007,B/W,14.3138,0.8770
UnbalanceTokyo_047,B/W,14.8318,0.8803
UnbalanceTokyo_085,B/W,14.0684,0.8834
UnbalanceTokyo_028,B/W,14.0030,0.8564
ToutaMairimasu_027,B/W,15.1739,0.8659
ToutaMairimasu_033,B/W,14.3531,0.8801
ToutaMairimasu_078,B/W,14.5925,0.8829
ToutaMairimasu_056,B/W,15.3683,0.9079
ToutaMairimasu_086,B/W,13.9627,0.8772
ToutaMairimasu_103,B/W,13.5742,0.8501
ToutaMairimasu_053,B/W,13.9089,0.8721
ToutaMairimasu_010,B/W,14.1082,0.8577
ToutaMairimasu_080,B/W,14.3197,0.8795
ToutaMairimasu_083,B/W,14.9768,0.8884
ToutaMairimasu_054,B/W,14.4935,0.8663
ToutaMairimasu_005,B/W,14.1937,0.8738
ToutaMairimasu_082,B/W,14.6759,0.8788
ToutaMairimasu_009,B/W,14.5181,0.8733
ToutaMairimasu_023,B/W,14.9268,0.8828
ToutaMairimasu_041,B/W,15.1105,0.8725
ToutaMairimasu_072,B/W,15.4429,0.9049
ToutaMairimasu_084,B/W,14.3565,0.8758
ToutaMairimasu_003,B/W,16.5818,0.9277
ToutaMairimasu_059,B/W,14.5959,0.8840
ToutaMairimasu_062,B/W,14.5300,0.8564
ToutaMairimasu_101,B/W,13.9660,0.8705
ToutaMairimasu_106,B/W,14.2673,0.8446
ToutaMairimasu_025,B/W,14.6380,0.8714
ToutaMairimasu_058,B/W,17.6494,0.9262
ToutaMairimasu_065,B/W,14.7368,0.8719
ToutaMairimasu_089,B/W,15.2366,0.8844
ToutaMairimasu_016,B/W,14.4481,0.8762
ToutaMairimasu_046,B/W,14.1349,0.8683
ToutaMairimasu_050,B/W,14.2237,0.8754
ToutaMairimasu_091,B/W,14.3813,0.8720
ToutaMairimasu_029,B/W,14.7309,0.8686
ToutaMairimasu_037,B/W,15.0005,0.8730
ToutaMairimasu_061,B/W,13.9740,0.8717
ToutaMairimasu_038,B/W,15.1789,0.8700
ToutaMairimasu_020,B/W,14.4520,0.8816
ToutaMairimasu_068,B/W,13.1718,0.8625
ToutaMairimasu_094,B/W,15.1249,0.8771
ToutaMairimasu_108_color_R,B/W,19.0663,0.9132
ToutaMairimasu_088,B/W,14.3062,0.8785
ToutaMairimasu_006,B/W,14.4879,0.8531
ToutaMairimasu_045,B/W,14.4195,0.8694
ToutaMairimasu_001,B/W,15.1975,0.9078
ToutaMairimasu_073,B/W,14.5208,0.8747
ToutaMairimasu_021,B/W,14.9215,0.8740
ToutaMairimasu_060,B/W,14.7055,0.8877
ToutaMairimasu_014,B/W,14.5322,0.8796
ToutaMairimasu_075,B/W,13.6989,0.8768
ToutaMairimasu_070,B/W,13.4318,0.8630
ToutaMairimasu_079,B/W,14.1082,0.8783
ToutaMairimasu_013,B/W,14.3341,0.8710
ToutaMairimasu_055,B/W,14.2735,0.8721
ToutaMairimasu_024,B/W,15.4090,0.8732
ToutaMairimasu_002,B/W,14.2221,0.8710
ToutaMairimasu_034,B/W,14.8312,0.8857
ToutaMairimasu_071,B/W,13.9950,0.8744
ToutaMairimasu_081,B/W,14.0544,0.8689
ToutaMairimasu_077,B/W,14.1380,0.8658
ToutaMairimasu_039,B/W,14.8562,0.8623
ToutaMairimasu_100,B/W,15.4468,0.8764
ToutaMairimasu_048,B/W,14.3351,0.8668
ToutaMairimasu_108_color_G,B/W,19.0089,0.9151
ToutaMairimasu_011,B/W,14.5802,0.8730
ToutaMairimasu_030,B/W,14.6353,0.8879
ToutaMairimasu_063,B/W,14.8931,0.8703
ToutaMairimasu_036,B/W,14.4964,0.8875
ToutaMairimasu_095,B/W,14.0761,0.8603
ToutaMairimasu_018,B/W,14.7749,0.8713
ToutaMairimasu_043,B/W,14.3105,0.8798
ToutaMairimasu_102,B/W,14.3295,0.8764
ToutaMairimasu_107,B/W,16.3364,0.8929
ToutaMairimasu_040,B/W,17.0667,0.9085
ToutaMairimasu_004,B/W,14.5332,0.8752
ToutaMairimasu_000_color_G,B/W,15.4830,0.8872
ToutaMairimasu_076,B/W,13.6417,0.8666
ToutaMairimasu_012,B/W,14.5230,0.8684
ToutaMairimasu_099,B/W,13.9316,0.8652
ToutaMairimasu_022,B/W,14.0270,0.8690
ToutaMairimasu_092,B/W,15.2410,0.8735
ToutaMairimasu_093,B/W,14.4786,0.8676
ToutaMairimasu_074,B/W,13.9586,0.8754
ToutaMairimasu_035,B/W,14.6855,0.8820
ToutaMairimasu_026,B/W,15.6696,0.8772
ToutaMairimasu_098,B/W,14.1205,0.8681
ToutaMairimasu_017,B/W,16.0941,0.9097
ToutaMairimasu_031,B/W,13.5687,0.8410
ToutaMairimasu_108_color_B,B/W,19.3366,0.9109
ToutaMairimasu_090,B/W,14.4956,0.8717
ToutaMairimasu_044,B/W,14.2430,0.8639
ToutaMairimasu_067,B/W,13.6125,0.8829
ToutaMairimasu_066,B/W,14.0036,0.8793
ToutaMairimasu_057,B/W,13.6638,0.8687
ToutaMairimasu_051,B/W,13.9107,0.8676
ToutaMairimasu_105,B/W,15.1050,0.8747
ToutaMairimasu_032,B/W,14.1212,0.8970
ToutaMairimasu_042,B/W,13.6324,0.8482
ToutaMairimasu_000_color_R,B/W,15.0392,0.8891
ToutaMairimasu_015,B/W,13.5829,0.8610
ToutaMairimasu_064,B/W,15.6998,0.8760
ToutaMairimasu_096,B/W,14.7188,0.8738
ToutaMairimasu_069,B/W,14.3547,0.8860
ToutaMairimasu_052,B/W,13.8076,0.8825
ToutaMairimasu_008,B/W,15.0711,0.8822
ToutaMairimasu_049,B/W,13.7592,0.8695
ToutaMairimasu_097,B/W,14.5117,0.8802
ToutaMairimasu_019,B/W,15.0188,0.8745
ToutaMairimasu_007,B/W,14.4945,0.8640
ToutaMairimasu_047,B/W,13.3762,0.8656
ToutaMairimasu_085,B/W,14.8284,0.8858
ToutaMairimasu_104,B/W,13.6767,0.8755
ToutaMairimasu_028,B/W,14.9154,0.8776
ToutaMairimasu_087,B/W,14.7706,0.8995
ToutaMairimasu_000_color_B,B/W,15.7319,0.8786
MariaSamaNihaNaisyo_027,B/W,17.2702,0.9310
MariaSamaNihaNaisyo_033,B/W,15.7510,0.8822
MariaSamaNihaNaisyo_078,B/W,16.2621,0.8801
MariaSamaNihaNaisyo_056,B/W,15.7176,0.8784
MariaSamaNihaNaisyo_086,B/W,15.9283,0.8887
MariaSamaNihaNaisyo_053,B/W,15.4843,0.8745
MariaSamaNihaNaisyo_010,B/W,14.6201,0.8732
MariaSamaNihaNaisyo_080,B/W,16.9910,0.8866
MariaSamaNihaNaisyo_001_color_B,B/W,18.9591,0.9461
MariaSamaNihaNaisyo_083,B/W,16.3584,0.8935
MariaSamaNihaNaisyo_054,B/W,16.6886,0.9019
MariaSamaNihaNaisyo_005,B/W,15.3312,0.8865
MariaSamaNihaNaisyo_082,B/W,14.5101,0.8615
MariaSamaNihaNaisyo_009,B/W,15.0972,0.8826
MariaSamaNihaNaisyo_023,B/W,17.6137,0.9093
MariaSamaNihaNaisyo_001_color_G,B/W,18.9242,0.9455
MariaSamaNihaNaisyo_041,B/W,16.5098,0.9042
MariaSamaNihaNaisyo_072,B/W,15.9960,0.8874
MariaSamaNihaNaisyo_084,B/W,15.9692,0.8872
MariaSamaNihaNaisyo_003,B/W,17.9998,0.9296
MariaSamaNihaNaisyo_001_color_R,B/W,19.1549,0.9434
MariaSamaNihaNaisyo_059,B/W,15.2695,0.8748
MariaSamaNihaNaisyo_062,B/W,15.9726,0.8951
MariaSamaNihaNaisyo_025,B/W,17.9205,0.9195
MariaSamaNihaNaisyo_058,B/W,16.3647,0.8751
MariaSamaNihaNaisyo_065,B/W,15.2345,0.8805
MariaSamaNihaNaisyo_089,B/W,17.5391,0.9073
MariaSamaNihaNaisyo_096_color_G,B/W,20.3519,0.9335
MariaSamaNihaNaisyo_016,B/W,15.9326,0.8522
MariaSamaNihaNaisyo_046,B/W,15.8429,0.8922
MariaSamaNihaNaisyo_050,B/W,15.8418,0.8773
MariaSamaNihaNaisyo_091,B/W,17.9241,0.9058
MariaSamaNihaNaisyo_029,B/W,16.0714,0.8888
MariaSamaNihaNaisyo_037,B/W,15.9439,0.8905
MariaSamaNihaNaisyo_061,B/W,15.0195,0.8827
MariaSamaNihaNaisyo_038,B/W,15.6254,0.8822
MariaSamaNihaNaisyo_020,B/W,15.2629,0.8830
MariaSamaNihaNaisyo_068,B/W,15.8802,0.8673
MariaSamaNihaNaisyo_094,B/W,16.5705,0.9115
MariaSamaNihaNaisyo_088,B/W,16.4001,0.8999
MariaSamaNihaNaisyo_006,B/W,14.8128,0.8735
MariaSamaNihaNaisyo_045,B/W,15.4917,0.8788
MariaSamaNihaNaisyo_096_color_R,B/W,20.1579,0.9362
MariaSamaNihaNaisyo_073,B/W,15.8565,0.8864
MariaSamaNihaNaisyo_021,B/W,16.0089,0.8889
MariaSamaNihaNaisyo_060,B/W,16.0353,0.8907
MariaSamaNihaNaisyo_014,B/W,15.1342,0.8715
MariaSamaNihaNaisyo_075,B/W,14.7071,0.8518
MariaSamaNihaNaisyo_070,B/W,16.1409,0.8882
MariaSamaNihaNaisyo_079,B/W,16.6597,0.9004
MariaSamaNihaNaisyo_013,B/W,15.2061,0.8736
MariaSamaNihaNaisyo_055,B/W,15.1453,0.8547
MariaSamaNihaNaisyo_024,B/W,16.4694,0.8941
MariaSamaNihaNaisyo_002,B/W,17.9858,0.9420
MariaSamaNihaNaisyo_034,B/W,15.7399,0.8838
MariaSamaNihaNaisyo_071,B/W,15.1802,0.8782
MariaSamaNihaNaisyo_081,B/W,16.7470,0.8947
MariaSamaNihaNaisyo_077,B/W,17.0566,0.8899
MariaSamaNihaNaisyo_039,B/W,15.9576,0.8855
MariaSamaNihaNaisyo_048,B/W,14.8138,0.8638
MariaSamaNihaNaisyo_011,B/W,15.2452,0.8703
MariaSamaNihaNaisyo_030,B/W,15.8809,0.8992
MariaSamaNihaNaisyo_063,B/W,21.0995,0.9572
MariaSamaNihaNaisyo_036,B/W,15.9402,0.8848
MariaSamaNihaNaisyo_095,B/W,15.7772,0.8976
MariaSamaNihaNaisyo_018,B/W,15.6082,0.8949
MariaSamaNihaNaisyo_043,B/W,17.8999,0.9332
MariaSamaNihaNaisyo_040,B/W,16.2215,0.8881
MariaSamaNihaNaisyo_004,B/W,14.8956,0.8672
MariaSamaNihaNaisyo_000_color_G,B/W,19.6937,0.9261
MariaSamaNihaNaisyo_076,B/W,14.9229,0.8523
MariaSamaNihaNaisyo_012,B/W,16.2629,0.8926
MariaSamaNihaNaisyo_022,B/W,15.8457,0.8935
MariaSamaNihaNaisyo_092,B/W,17.5066,0.9180
MariaSamaNihaNaisyo_093,B/W,18.5699,0.9308
MariaSamaNihaNaisyo_074,B/W,16.5406,0.9025
MariaSamaNihaNaisyo_035,B/W,16.3862,0.8835
MariaSamaNihaNaisyo_026,B/W,15.8730,0.8883
MariaSamaNihaNaisyo_017,B/W,14.8869,0.8368
MariaSamaNihaNaisyo_031,B/W,15.5155,0.8749
MariaSamaNihaNaisyo_090,B/W,16.3795,0.8956
MariaSamaNihaNaisyo_044,B/W,15.4442,0.8944
MariaSamaNihaNaisyo_067,B/W,15.9257,0.8847
MariaSamaNihaNaisyo_066,B/W,14.8171,0.8762
MariaSamaNihaNaisyo_057,B/W,14.9001,0.8685
MariaSamaNihaNaisyo_051,B/W,14.9437,0.8732
MariaSamaNihaNaisyo_032,B/W,15.2793,0.8785
MariaSamaNihaNaisyo_042,B/W,15.7515,0.8785
MariaSamaNihaNaisyo_000_color_R,B/W,20.5737,0.9292
MariaSamaNihaNaisyo_015,B/W,15.5488,0.8990
MariaSamaNihaNaisyo_064,B/W,17.4058,0.9381
MariaSamaNihaNaisyo_069,B/W,16.1880,0.8893
MariaSamaNihaNaisyo_052,B/W,14.6993,0.8750
MariaSamaNihaNaisyo_096_color_B,B/W,20.6068,0.9287
MariaSamaNihaNaisyo_008,B/W,15.5618,0.8846
MariaSamaNihaNaisyo_049,B/W,15.1562,0.8756
MariaSamaNihaNaisyo_019,B/W,15.9426,0.8863
MariaSamaNihaNaisyo_007,B/W,15.1095,0.8778
MariaSamaNihaNaisyo_047,B/W,15.2168,0.8883
MariaSamaNihaNaisyo_085,B/W,17.1942,0.9090
MariaSamaNihaNaisyo_028,B/W,15.6284,0.8879
MariaSamaNihaNaisyo_087,B/W,15.8412,0.8827
MariaSamaNihaNaisyo_000_color_B,B/W,20.5540,0.9254
GOOD_KISS_Ver2_027,B/W,14.1150,0.8648
GOOD_KISS_Ver2_033,B/W,14.8256,0.8765
GOOD_KISS_Ver2_078,B/W,17.0224,0.8841
GOOD_KISS_Ver2_056,B/W,15.5546,0.8829
GOOD_KISS_Ver2_086,B/W,15.4302,0.8823
GOOD_KISS_Ver2_053,B/W,15.6734,0.8768
GOOD_KISS_Ver2_010,B/W,15.0701,0.8699
GOOD_KISS_Ver2_080,B/W,15.2058,0.8729
GOOD_KISS_Ver2_083,B/W,15.2566,0.8733
GOOD_KISS_Ver2_054,B/W,15.4451,0.8796
GOOD_KISS_Ver2_005,B/W,14.9946,0.8753
GOOD_KISS_Ver2_082,B/W,14.9570,0.8695
GOOD_KISS_Ver2_009,B/W,14.4080,0.8814
GOOD_KISS_Ver2_023,B/W,15.9730,0.8801
GOOD_KISS_Ver2_041,B/W,15.4098,0.8806
GOOD_KISS_Ver2_072,B/W,15.9585,0.8738
GOOD_KISS_Ver2_084,B/W,15.3378,0.8810
GOOD_KISS_Ver2_003,B/W,18.1545,0.9336
GOOD_KISS_Ver2_059,B/W,15.4548,0.8855
GOOD_KISS_Ver2_062,B/W,15.3174,0.8783
GOOD_KISS_Ver2_094_color_G,B/W,23.2003,0.9515
GOOD_KISS_Ver2_025,B/W,15.0998,0.8653
GOOD_KISS_Ver2_000_hybrid_color_B,B/W,19.6782,0.7819
GOOD_KISS_Ver2_058,B/W,14.7158,0.8758
GOOD_KISS_Ver2_065,B/W,16.0578,0.8959
GOOD_KISS_Ver2_089,B/W,15.8734,0.8841
GOOD_KISS_Ver2_016,B/W,15.2809,0.8792
GOOD_KISS_Ver2_046,B/W,17.2361,0.8940
GOOD_KISS_Ver2_094_color_R,B/W,22.6596,0.9506
GOOD_KISS_Ver2_050,B/W,15.3019,0.8773
GOOD_KISS_Ver2_091,B/W,15.2132,0.8679
GOOD_KISS_Ver2_029,B/W,14.4992,0.8627
GOOD_KISS_Ver2_037,B/W,16.2814,0.8995
GOOD_KISS_Ver2_061,B/W,15.1913,0.8773
GOOD_KISS_Ver2_038,B/W,15.0423,0.8697
GOOD_KISS_Ver2_020,B/W,15.4428,0.8785
GOOD_KISS_Ver2_068,B/W,15.0297,0.8712
GOOD_KISS_Ver2_088,B/W,16.5185,0.8766
GOOD_KISS_Ver2_000_hybrid_bw,B/W,16.9039,0.8592
GOOD_KISS_Ver2_006,B/W,14.4986,0.8591
GOOD_KISS_Ver2_094_color_B,B/W,24.2910,0.9337
GOOD_KISS_Ver2_045,B/W,16.8997,0.9055
GOOD_KISS_Ver2_001,B/W,17.8936,0.9235
GOOD_KISS_Ver2_073,B/W,15.2842,0.8754
GOOD_KISS_Ver2_021,B/W,14.9307,0.8918
GOOD_KISS_Ver2_060,B/W,15.9821,0.8927
GOOD_KISS_Ver2_014,B/W,14.8188,0.8691
GOOD_KISS_Ver2_075,B/W,14.9971,0.8652
GOOD_KISS_Ver2_070,B/W,15.7319,0.8726
GOOD_KISS_Ver2_079,B/W,14.3691,0.8763
GOOD_KISS_Ver2_013,B/W,14.9812,0.8809
GOOD_KISS_Ver2_055,B/W,16.0870,0.8798
GOOD_KISS_Ver2_024,B/W,16.3931,0.8887
GOOD_KISS_Ver2_002,B/W,17.5135,0.8959
GOOD_KISS_Ver2_034,B/W,16.0315,0.8820
GOOD_KISS_Ver2_071,B/W,15.9122,0.8668
GOOD_KISS_Ver2_081,B/W,14.9928,0.8679
GOOD_KISS_Ver2_077,B/W,15.9057,0.8802
GOOD_KISS_Ver2_039,B/W,15.1492,0.8749
GOOD_KISS_Ver2_048,B/W,15.6134,0.8631
GOOD_KISS_Ver2_000_hybrid_color_R,B/W,18.7178,0.7865
GOOD_KISS_Ver2_011,B/W,14.4170,0.8731
GOOD_KISS_Ver2_030,B/W,14.8119,0.8771
GOOD_KISS_Ver2_063,B/W,15.3080,0.8768
GOOD_KISS_Ver2_036,B/W,15.7167,0.8810
GOOD_KISS_Ver2_018,B/W,15.1662,0.8712
GOOD_KISS_Ver2_043,B/W,15.6529,0.8952
GOOD_KISS_Ver2_040,B/W,15.4519,0.8818
GOOD_KISS_Ver2_004,B/W,14.5664,0.8772
GOOD_KISS_Ver2_076,B/W,15.8155,0.8718
GOOD_KISS_Ver2_012,B/W,14.2501,0.8652
GOOD_KISS_Ver2_022,B/W,16.0379,0.8683
GOOD_KISS_Ver2_092,B/W,15.5582,0.8668
GOOD_KISS_Ver2_093,B/W,14.9711,0.8633
GOOD_KISS_Ver2_074,B/W,15.1367,0.8583
GOOD_KISS_Ver2_035,B/W,14.8440,0.8681
GOOD_KISS_Ver2_026,B/W,15.1976,0.8725
GOOD_KISS_Ver2_017,B/W,14.3947,0.8709
GOOD_KISS_Ver2_031,B/W,14.5270,0.8649
GOOD_KISS_Ver2_000_hybrid_color_G,B/W,18.9520,0.8005
GOOD_KISS_Ver2_090,B/W,15.5462,0.8795
GOOD_KISS_Ver2_044,B/W,15.8247,0.8854
GOOD_KISS_Ver2_067,B/W,16.0780,0.8870
GOOD_KISS_Ver2_066,B/W,15.0757,0.8772
GOOD_KISS_Ver2_057,B/W,14.2313,0.8601
GOOD_KISS_Ver2_051,B/W,14.7701,0.8730
GOOD_KISS_Ver2_032,B/W,15.7479,0.8579
GOOD_KISS_Ver2_042,B/W,15.8717,0.8813
GOOD_KISS_Ver2_015,B/W,15.2885,0.8716
GOOD_KISS_Ver2_064,B/W,15.4643,0.8810
GOOD_KISS_Ver2_069,B/W,16.1350,0.9006
